3  10.1634	3.587568e-01	2.902014e-02	2.196934e-02	5.646210e-01	
2  8.31913	3.404585e-01	2.020028e-02	2.213076e-02	5.913901e-01	
4  5.33791	3.406806e-01	5.592998e-02	2.199659e-02	5.557284e-01	
1  4.52077	3.200650e-01	4.626994e-02	2.251667e-02	5.848794e-01	
2  1.69535	2.982347e-01	8.757942e-02	2.263648e-02	5.651411e-01	
1  1.78129	3.039891e-01	1.201243e-01	2.261326e-02	5.268921e-01	
4  2.10069	2.705208e-01	2.099715e-02	2.228023e-02	6.602077e-01	
1  2.23661	2.799414e-01	1.899621e-02	2.212166e-02	6.531310e-01	
1  2.26558	2.872909e-01	2.961704e-02	2.224687e-02	6.348899e-01	
2  2.37943	3.290914e-01	1.188969e-01	2.217806e-02	5.039583e-01	
11  2.06822	2.904653e-01	3.034531e-02	2.189217e-02	6.317543e-01	
2  2.21477	3.232623e-01	1.400335e-01	2.196324e-02	4.891154e-01	
8  2.11453	3.082407e-01	7.288391e-02	2.230145e-02	5.705552e-01	
11  2.32123	2.679222e-01	6.984348e-02	2.204877e-02	6.144605e-01	
6  2.48129	3.304188e-01	1.531240e-01	2.225038e-02	4.682474e-01	
1  5.70014	3.418682e-01	2.439677e-01	2.199120e-02	3.665149e-01	
6  1.83093	3.123149e-01	1.150752e-01	2.194838e-02	5.250532e-01	
2  1.92315	3.082854e-01	1.229432e-01	2.206205e-02	5.209688e-01	
2  1.91909	3.122329e-01	1.212852e-01	2.190088e-02	5.190279e-01	
4  1.70478	3.030478e-01	1.093364e-01	2.248784e-02	5.388925e-01	
6  2.12449	3.217658e-01	1.219305e-01	2.234573e-02	5.078877e-01	
4  1.72293	3.082189e-01	9.455548e-02	2.212714e-02	5.492823e-01	
4  1.9174	2.747636e-01	7.008386e-02	2.206885e-02	6.073353e-01	
3  3.64457	3.423207e-01	1.171025e-01	2.244454e-02	4.919471e-01	
3  2.13012	3.100481e-01	1.437546e-01	2.253375e-02	4.973747e-01	
3  1.91975	3.188608e-01	1.150051e-01	2.195598e-02	5.185610e-01	
5  2.38466	2.659404e-01	6.159901e-02	2.191652e-02	6.249728e-01	
1  2.7912	3.095744e-01	1.597233e-01	2.223346e-02	4.825291e-01	
2  1.63823	2.886126e-01	8.259728e-02	2.205969e-02	5.809927e-01	
10  1.76667	2.761090e-01	4.522213e-02	2.176660e-02	6.315053e-01	
1  2.27367	2.732034e-01	7.515796e-02	2.187515e-02	6.042403e-01	
1  2.04767	2.671584e-01	5.713848e-02	2.213224e-02	6.277488e-01	
1  1.5895	2.835982e-01	6.529187e-02	2.223339e-02	6.029368e-01	
2  1.89121	2.695928e-01	3.696105e-02	2.196218e-02	6.458596e-01	
2  1.97867	2.784749e-01	2.969452e-02	2.222648e-02	6.436724e-01	
5  2.07458	3.166047e-01	1.325773e-01	2.196430e-02	5.032270e-01	
6  1.66026	2.976639e-01	9.796256e-02	2.209169e-02	5.565069e-01	
5  1.69773	2.969217e-01	6.073146e-02	2.200639e-02	5.946647e-01	
1  4.48753	2.794947e-01	1.341275e-01	2.180924e-02	5.391220e-01	
1  4.04855	3.357935e-01	2.051540e-01	2.191322e-02	4.115719e-01	
1  1.83813	3.096057e-01	1.172832e-01	2.203484e-02	5.253675e-01	
2  2.82935	3.127875e-01	1.579322e-01	2.198901e-02	4.816358e-01	
1  2.54477	2.752746e-01	9.205399e-02	2.197293e-02	5.850616e-01	
4  1.90959	3.069520e-01	1.158955e-01	2.180835e-02	5.298986e-01	
3  1.96934	2.817775e-01	9.109119e-02	2.212893e-02	5.791842e-01	
7  3.09576	3.323472e-01	1.827598e-01	2.217993e-02	4.368355e-01	
1  4.67942	3.715764e-01	1.795212e-01	2.214348e-02	4.009239e-01	
1  1.99696	3.060814e-01	6.475583e-02	2.207167e-02	5.813394e-01	
1  2.2597	2.655984e-01	1.645512e-02	2.247982e-02	6.692405e-01	
2  1.70779	2.733707e-01	6.401383e-02	2.249466e-02	6.138774e-01	
6  2.29909	2.618877e-01	6.800696e-02	2.246542e-02	6.214305e-01	
1  3.43295	2.939252e-01	1.532160e-01	2.221863e-02	5.047177e-01	
2  3.58668	2.369419e-01	-3.707534e-03	2.206897e-02	7.189482e-01	
1  2.70445	2.516395e-01	3.084291e-02	2.206978e-02	6.696983e-01	
1  1.88029	3.162120e-01	1.029559e-01	2.204258e-02	5.330717e-01	
2  4.25874	3.064917e-01	2.531501e-02	2.249806e-02	6.194478e-01	
1  3.38896	2.376392e-01	5.755456e-03	2.230052e-02	7.082871e-01	
14  1.88492	2.783169e-01	8.620674e-02	2.232069e-02	5.871145e-01	
1  2.74165	3.347963e-01	1.568979e-01	2.261405e-02	4.593095e-01	
1  2.52028	3.363618e-01	1.240699e-01	2.188015e-02	4.921591e-01	
2  1.84831	3.170489e-01	9.337311e-02	2.177313e-02	5.424003e-01	
5  4.85724	2.738527e-01	1.394012e-01	2.213481e-02	5.387862e-01	
2  5.30313	2.908074e-01	1.780462e-01	2.219596e-02	4.830543e-01	
4  2.77137	2.607319e-01	8.502241e-02	2.255698e-02	6.053728e-01	
2  2.36856	3.099948e-01	1.490374e-01	2.231155e-02	4.926257e-01	
1  2.55649	3.150813e-01	1.546610e-01	2.209971e-02	4.823736e-01	
2  2.2214	2.957759e-01	1.340386e-01	2.251184e-02	5.214103e-01	
1  1.60433	2.887896e-01	8.210310e-02	2.215400e-02	5.811059e-01	
2  2.6485	3.363117e-01	1.566332e-01	2.205841e-02	4.592604e-01	
2  1.96932	3.178569e-01	8.866529e-02	2.186309e-02	5.461055e-01	
3  2.28795	3.285044e-01	1.389309e-01	2.205447e-02	4.847785e-01	
4  2.95337	3.414452e-01	1.705432e-01	2.199374e-02	4.403568e-01	
8  3.42555	3.370960e-01	8.095539e-02	2.182680e-02	5.346548e-01	
8  1.8918	3.185372e-01	1.016034e-01	2.186684e-02	5.324791e-01	
8  1.60738	2.970866e-01	6.624413e-02	2.191904e-02	5.891761e-01	
1  2.33541	3.135991e-01	8.065566e-02	2.240639e-02	5.571980e-01	
1  2.49023	2.884217e-01	3.136674e-02	2.247963e-02	6.315060e-01	
2  2.59055	3.015319e-01	5.301731e-02	2.257670e-02	5.965353e-01	
2  1.94339	2.657914e-01	4.433976e-02	2.223388e-02	6.416947e-01	
1  1.75758	3.021595e-01	1.088148e-01	2.206795e-02	5.412104e-01	
1  2.62415	2.815100e-01	1.114407e-01	2.211875e-02	5.591242e-01	
3  2.29063	3.245177e-01	1.461442e-01	2.217531e-02	4.812906e-01	
9  2.14541	3.150030e-01	1.392183e-01	2.214802e-02	4.977902e-01	
1  1.90547	3.108154e-01	1.258471e-01	2.227899e-02	5.150659e-01	
1  1.60102	2.905572e-01	7.414863e-02	2.247419e-02	5.866003e-01	
2  1.85532	2.852882e-01	8.888436e-02	2.200940e-02	5.781388e-01	
1  3.52048	3.076174e-01	1.926761e-02	2.183997e-02	6.257928e-01	
