1  315.452	8.589983e-01	9.655316e-01	6.382058e-01	9.271907e-02	
7  304.698	9.576372e-01	9.042132e-01	6.628876e-01	1.214683e-01	
6  295.567	8.438636e-01	8.046836e-01	6.913127e-01	1.387299e-01	
15  294.957	8.239404e-01	8.720530e-01	7.161917e-01	1.391611e-01	
1  293.081	7.104796e-01	9.143487e-01	7.003076e-01	1.359262e-01	
4  293.673	7.327149e-01	9.118133e-01	7.030534e-01	1.435250e-01	
16  293.63	7.045015e-01	8.880764e-01	7.173623e-01	1.477499e-01	
4  293.268	7.899349e-01	8.559742e-01	7.036511e-01	1.416976e-01	
11  293.059	5.668678e-01	9.652481e-01	7.002942e-01	1.279450e-01	
7  293.845	5.097655e-01	9.876163e-01	6.887373e-01	1.304240e-01	
5  292.948	6.433160e-01	8.983726e-01	6.977392e-01	1.349327e-01	
3  293.385	6.667223e-01	9.165569e-01	7.004464e-01	1.414943e-01	
3  293.127	6.144152e-01	8.537306e-01	7.193871e-01	1.560412e-01	
2  293.554	8.559693e-01	8.365880e-01	7.080551e-01	1.413256e-01	
2  294.991	8.069468e-01	8.791343e-01	6.980909e-01	1.456813e-01	
11  294.799	6.769842e-01	8.051849e-01	7.030985e-01	1.332502e-01	
7  294.723	9.602945e-01	9.095399e-01	6.975911e-01	1.267362e-01	
1  295.044	9.979879e-01	8.599784e-01	7.144160e-01	1.424494e-01	
3  296.712	9.106216e-01	9.956353e-01	7.052028e-01	1.235447e-01	
2  294.267	8.370160e-01	9.673106e-01	6.982041e-01	1.261463e-01	
12  294.76	6.174693e-01	9.950099e-01	7.067116e-01	1.267184e-01	
2  295.345	8.288902e-01	9.918299e-01	7.071967e-01	1.373553e-01	
10  294.013	7.752249e-01	9.239399e-01	7.122753e-01	1.437535e-01	
8  293.229	6.732800e-01	9.121646e-01	7.033495e-01	1.428353e-01	
7  294.22	6.994114e-01	9.294812e-01	7.156256e-01	1.485516e-01	
1  293.943	6.888770e-01	9.977263e-01	7.017992e-01	1.338241e-01	
1  294.457	6.374674e-01	9.817533e-01	7.103927e-01	1.328799e-01	
5  293.63	7.689680e-01	8.686313e-01	7.090202e-01	1.376812e-01	
2  297.263	8.353141e-01	9.227386e-01	6.880629e-01	1.127291e-01	
1  293.967	6.813657e-01	9.594928e-01	6.992041e-01	1.245574e-01	
4  294.409	7.038589e-01	9.827842e-01	7.078984e-01	1.317563e-01	
3  294.676	6.314100e-01	9.224923e-01	6.985126e-01	1.457295e-01	
7  294.037	6.050970e-01	8.828708e-01	7.059343e-01	1.528961e-01	
8  294.021	8.371431e-01	8.644841e-01	7.072836e-01	1.490312e-01	
9  294.375	9.359503e-01	8.443130e-01	7.075471e-01	1.486579e-01	
4  292.879	7.090305e-01	8.391693e-01	7.086375e-01	1.452926e-01	
6  294.383	8.566153e-01	8.268150e-01	7.220782e-01	1.575826e-01	
1  294.226	6.146403e-01	8.528230e-01	6.998862e-01	1.495285e-01	
6  297.15	6.615602e-01	8.899333e-01	6.772084e-01	1.250177e-01	
4  298.466	8.314114e-01	8.343370e-01	6.791568e-01	1.313924e-01	
1  298.256	8.945230e-01	8.931952e-01	6.741777e-01	1.193391e-01	
6  298.844	7.804706e-01	9.239216e-01	6.880351e-01	1.440236e-01	
6  294.96	6.749174e-01	9.439116e-01	6.999567e-01	1.452453e-01	
4  293.297	5.538576e-01	8.576370e-01	7.142254e-01	1.582657e-01	
1  292.488	5.256859e-01	8.293308e-01	7.175511e-01	1.571276e-01	
2  293.657	5.084910e-01	8.603157e-01	7.266025e-01	1.557860e-01	
6  292.467	5.359801e-01	8.563723e-01	7.140650e-01	1.461371e-01	
2  292.701	5.655101e-01	9.056596e-01	6.981524e-01	1.373617e-01	
28  292.339	5.534151e-01	8.538336e-01	7.098370e-01	1.444445e-01	
3  293.179	7.599785e-01	8.698455e-01	7.074555e-01	1.399788e-01	
1  293.642	7.803082e-01	9.437018e-01	7.034486e-01	1.361229e-01	
2  293.931	6.075125e-01	9.665777e-01	7.101183e-01	1.438794e-01	
5  293.626	6.407632e-01	9.483878e-01	7.107905e-01	1.374446e-01	
13  293.063	6.207182e-01	9.149456e-01	7.018857e-01	1.314144e-01	
4  293.198	5.533781e-01	8.636218e-01	6.977981e-01	1.322454e-01	
5  293.442	7.018364e-01	9.596879e-01	7.019584e-01	1.309300e-01	
5  293.195	6.170301e-01	8.799678e-01	6.991376e-01	1.423376e-01	
24  293.574	6.100788e-01	8.659236e-01	6.945550e-01	1.383972e-01	
2  293.718	7.349065e-01	8.354564e-01	7.187459e-01	1.476258e-01	
5  295.391	9.461191e-01	9.012906e-01	7.156400e-01	1.437015e-01	
2  294.468	7.061441e-01	8.514796e-01	7.198992e-01	1.626867e-01	
4  293.301	7.239377e-01	9.318564e-01	7.018930e-01	1.323672e-01	
40  292.474	5.427664e-01	8.999530e-01	7.102847e-01	1.419485e-01	
5  292.926	5.582324e-01	9.343387e-01	6.929781e-01	1.301373e-01	
2  293.899	8.791097e-01	9.030515e-01	7.055510e-01	1.388700e-01	
