1  266.864	2.788447e-01	4.513598e-02	2.215422e-02	6.280174e-01	
6  266.376	2.653064e-01	4.400898e-02	2.224768e-02	6.424807e-01	
6  265.354	2.272429e-01	-3.069347e-03	2.260202e-02	7.268561e-01	
2  265.322	2.421506e-01	-2.454995e-02	2.210315e-02	7.345079e-01	
2  265.761	2.691786e-01	-1.904048e-02	2.254858e-02	7.010071e-01	
7  265.181	2.791052e-01	-1.217898e-01	2.226252e-02	7.944485e-01	
1  265.151	2.962471e-01	-1.690208e-01	2.258534e-02	8.238395e-01	
1  265.579	2.655672e-01	-2.296209e-01	2.212091e-02	9.161239e-01	
1  265.135	2.646942e-01	-1.387224e-01	2.190341e-02	8.265687e-01	
3  265.557	2.271563e-01	-9.795999e-02	2.182718e-02	8.235091e-01	
3  265.448	3.100698e-01	-1.543469e-01	2.248978e-02	7.955496e-01	
2  266.313	3.085093e-01	-7.022748e-02	2.257146e-02	7.128139e-01	
1  266.185	2.991584e-01	-5.515464e-02	2.246062e-02	7.073317e-01	
6  266.164	1.979131e-01	-6.198608e-02	2.196841e-02	8.164730e-01	
2  265.13	2.649918e-01	-1.339000e-01	2.187260e-02	8.215153e-01	
4  267.125	2.286217e-01	-2.231205e-01	2.239500e-02	9.459762e-01	
3  268.683	1.805567e-01	-1.380426e-01	2.202152e-02	9.097710e-01	
2  265.574	2.777832e-01	-2.667452e-01	2.234221e-02	9.405537e-01	
1  265.114	2.888625e-01	-2.276227e-01	2.228226e-02	8.904814e-01	
2  265.069	3.049574e-01	-2.568869e-01	2.236561e-02	9.034705e-01	
2  265.086	3.306752e-01	-2.885746e-01	2.185113e-02	9.105530e-01	
6  266.823	3.454868e-01	-1.314369e-01	2.197666e-02	7.383323e-01	
3  266.211	3.444711e-01	-1.711376e-01	2.177511e-02	7.794845e-01	
4  266.406	3.454482e-01	-1.594577e-01	2.185125e-02	7.666629e-01	
1  265.406	3.123513e-01	-1.636557e-01	2.210127e-02	8.034170e-01	
2  266.215	3.626036e-01	-2.247424e-01	2.197485e-02	8.145249e-01	
4  265.122	3.222757e-01	-3.160977e-01	2.203302e-02	9.460822e-01	
1  265.211	3.269285e-01	-2.363157e-01	2.215299e-02	8.613879e-01	
3  265.553	2.826344e-01	-2.790578e-01	2.242172e-02	9.478430e-01	
2  265.994	2.784104e-01	-3.037816e-01	2.236957e-02	9.769036e-01	
4  266.337	3.710931e-01	-2.431924e-01	2.240942e-02	8.235455e-01	
2  266.022	2.652698e-01	-2.654500e-01	2.195658e-02	9.526058e-01	
2  266.455	2.723917e-01	-3.161379e-01	2.238087e-02	9.952542e-01	
7  265.549	3.282459e-01	-3.962185e-01	2.214850e-02	1.019983e+00	
1  267.779	3.154058e-01	-4.912209e-01	2.209832e-02	1.127934e+00	
11  265.578	3.988608e-01	-4.333100e-01	2.254412e-02	9.856042e-01	
