5  4.53083	3.328332e-01	6.740953e-02	5.513914e-01	
1  4.59475	2.702352e-01	-3.121229e-02	7.126112e-01	
5  2.60115	2.634607e-01	4.317243e-03	6.838562e-01	
3  4.29371	3.352472e-01	7.781562e-02	5.385713e-01	
2  4.02369	3.161637e-01	1.948556e-01	4.406148e-01	
2  3.52918	3.330459e-01	9.117070e-02	5.274175e-01	
2  2.31536	3.248769e-01	1.322192e-01	4.945381e-01	
7  1.90152	3.073332e-01	9.038288e-02	5.539181e-01	
2  3.58596	2.431978e-01	-2.336938e-02	7.318056e-01	
5  4.64439	2.705957e-01	-3.158421e-02	7.126227e-01	
4  2.15173	2.617232e-01	3.970909e-02	6.502018e-01	
5  3.24438	2.543308e-01	-1.645847e-02	7.137618e-01	
3  3.17548	3.325330e-01	1.010674e-01	5.180338e-01	
1  1.79939	3.051685e-01	1.044560e-01	5.420096e-01	
4  2.29523	3.146412e-01	8.605915e-02	5.509338e-01	
20  1.69509	2.821990e-01	6.718334e-02	6.022517e-01	
5  2.85901	3.179618e-01	7.322077e-02	5.604515e-01	
2  1.98036	3.139215e-01	1.141809e-01	5.235317e-01	
5  2.09868	3.039683e-01	1.294308e-01	5.182350e-01	
1  2.11529	3.043874e-01	1.305492e-01	5.166975e-01	
4  3.76113	2.372224e-01	-2.229691e-02	7.367086e-01	
7  3.31079	2.684295e-01	1.056284e-01	5.775762e-01	
4  4.70335	3.487342e-01	2.332617e-01	3.696382e-01	
3  3.82672	3.555119e-01	1.901729e-01	4.059493e-01	
4  4.2627	3.441450e-01	2.204872e-01	3.870020e-01	
3  3.94976	2.978262e-01	1.699182e-01	4.838897e-01	
7  1.80507	3.006902e-01	1.086949e-01	5.422491e-01	
2  2.59567	2.597986e-01	6.419322e-02	6.276423e-01	
12  2.31205	2.628191e-01	6.065050e-02	6.281645e-01	
4  2.46984	2.893757e-01	1.242603e-01	5.379981e-01	
3  2.53734	3.252063e-01	1.565387e-01	4.698891e-01	
7  3.16396	3.217839e-01	1.799040e-01	4.499462e-01	
14  2.96767	3.337075e-01	1.135929e-01	5.043337e-01	
1  1.71796	2.995997e-01	9.378105e-02	5.582534e-01	
5  2.01845	2.669293e-01	3.459300e-02	6.501118e-01	
8  2.3066	2.963871e-01	4.708751e-02	6.081594e-01	
1  5.09501	3.232096e-01	3.790521e-02	5.905193e-01	
3  3.91326	2.526155e-01	8.101775e-02	6.180009e-01	
