2  10.3782	3.604410e-01	4.410680e-02	5.470863e-01	
2  1.87841	2.940785e-01	1.080703e-01	5.494853e-01	
17  2.14786	2.687320e-01	7.035803e-02	6.125441e-01	
9  3.00109	3.169722e-01	1.717345e-01	4.629274e-01	
2  3.11355	2.489653e-01	4.824123e-02	6.544275e-01	
5  1.90996	2.930910e-01	1.085593e-01	5.499839e-01	
7  3.08133	2.494031e-01	4.857669e-02	6.536543e-01	
1  4.15537	2.532785e-01	8.761201e-02	6.107436e-01	
2  1.96038	2.961474e-01	6.026015e-02	5.952265e-01	
7  1.66762	2.921907e-01	7.932791e-02	5.801155e-01	
2  3.66328	3.082433e-01	3.493144e-02	6.084593e-01	
6  3.42755	2.515431e-01	6.657051e-02	6.335205e-01	
5  2.30749	2.977880e-01	1.311202e-01	5.227259e-01	
4  2.53978	2.640600e-01	6.582302e-03	6.809918e-01	
9  1.71917	2.938940e-01	7.286152e-02	5.848785e-01	
4  2.36157	2.564188e-01	3.068521e-02	6.645301e-01	
5  2.54471	3.105279e-01	1.523923e-01	4.887140e-01	
9  1.72352	2.915355e-01	9.325132e-02	5.668472e-01	
# After 18 accepted steps: update proposal with max(R-1) = 0.577071 and jumping factor = 2.400000 
2  2.42072	2.942395e-01	4.008851e-02	6.173061e-01	
1  3.45643	3.413951e-01	1.188442e-01	4.913948e-01	
2  2.03419	2.778197e-01	8.764303e-02	5.861714e-01	
3  2.95032	3.305559e-01	1.755056e-01	4.455726e-01	
1  8.25266	4.078358e-01	3.059381e-01	2.378602e-01	
2  9.15533	4.082821e-01	3.353015e-01	2.080504e-01	
1  5.84872	3.839042e-01	2.010165e-01	3.667133e-01	
2  3.28185	3.462142e-01	1.718779e-01	4.335419e-01	
2  2.63871	3.313404e-01	1.252455e-01	4.950481e-01	
3  1.81026	2.972287e-01	1.069476e-01	5.474578e-01	
1  2.01093	2.893541e-01	4.708467e-02	6.151953e-01	
1  2.28499	2.754562e-01	9.280931e-02	5.833686e-01	
3  1.89602	2.793162e-01	4.169717e-02	6.306207e-01	
2  2.28175	3.143950e-01	1.439847e-01	4.932543e-01	
3  2.01676	2.971038e-01	1.188279e-01	5.357023e-01	
1  3.8358	2.647714e-01	1.083757e-01	5.784870e-01	
1  3.19381	2.548990e-01	6.975762e-02	6.269775e-01	
4  4.03607	2.666235e-01	1.160488e-01	5.689618e-01	
2  3.90201	3.371252e-01	2.084707e-01	4.060382e-01	
1  4.20662	2.623322e-01	1.098100e-01	5.794919e-01	
2  3.04195	3.393003e-01	1.729353e-01	4.393985e-01	
2  1.73681	2.984784e-01	1.001852e-01	5.529705e-01	
2  3.35787	2.999051e-01	2.681996e-02	6.249090e-01	
3  1.88724	2.854977e-01	4.800333e-02	6.181331e-01	
2  2.15673	2.624813e-01	2.865154e-02	6.605013e-01	
4  2.75912	2.531144e-01	4.840001e-02	6.501197e-01	
2  1.68769	2.940231e-01	7.797155e-02	5.796394e-01	
4  2.39173	3.232792e-01	1.482773e-01	4.800776e-01	
3  4.70714	2.797382e-01	-2.276332e-02	6.946592e-01	
1  5.0454	3.502985e-01	9.933113e-02	5.020045e-01	
