3  17.7486	3.477677e-01	-4.541749e-02	6.495593e-01	
6  2.6044	2.525479e-01	3.591940e-02	6.634422e-01	
4  3.51277	2.608766e-01	-2.481609e-02	7.158490e-01	
4  1.88255	2.718673e-01	6.418960e-02	6.158526e-01	
5  5.73097	2.964136e-01	-1.957995e-02	6.750758e-01	
5  2.82017	2.719402e-01	-2.241535e-03	6.822108e-01	
2  2.85134	3.151575e-01	5.970474e-02	5.770473e-01	
6  2.29795	3.000029e-01	1.334895e-01	5.184171e-01	
11  2.04003	3.091598e-01	1.323055e-01	5.104442e-01	
7  2.0026	2.872777e-01	1.047150e-01	5.599168e-01	
10  5.97195	3.098777e-01	2.163838e-01	4.256479e-01	
2  4.61647	2.740429e-01	1.380795e-01	5.397872e-01	
11  2.40245	3.090371e-01	1.466728e-01	4.961996e-01	
3  2.4265	2.896402e-01	1.225630e-01	5.397063e-01	
3  1.95517	2.657329e-01	3.516865e-02	6.510080e-01	
2  1.92303	3.050190e-01	1.236294e-01	5.232611e-01	
1  1.73836	2.766833e-01	6.722000e-02	6.080062e-01	
7  1.57798	2.963727e-01	8.354956e-02	5.719872e-01	
2  3.62792	2.645974e-01	1.015620e-01	5.857501e-01	
2  2.30838	2.780118e-01	1.670603e-02	6.571916e-01	
1  2.65065	3.112842e-01	5.721193e-02	5.834134e-01	
3  2.87159	3.080739e-01	4.525141e-02	5.985842e-01	
4  2.78325	3.248185e-01	8.424757e-02	5.428435e-01	
1  1.92769	2.727523e-01	2.883912e-02	6.503181e-01	
8  2.08109	2.960860e-01	1.209917e-01	5.348318e-01	
13  1.57921	2.852646e-01	6.870852e-02	5.979364e-01	
# After 26 accepted steps: update proposal with max(R-1) = 0.239972 and jumping factor = 2.400000 
11  1.95019	2.906055e-01	4.355551e-02	6.177485e-01	
2  2.19699	3.019246e-01	5.302188e-02	5.969631e-01	
2  1.71414	2.816705e-01	7.881216e-02	5.914269e-01	
1  1.91277	2.972060e-01	1.154796e-01	5.392239e-01	
3  1.58808	2.977964e-01	8.538681e-02	5.687263e-01	
2  2.07337	2.729569e-01	2.152809e-02	6.574245e-01	
3  1.70847	2.756685e-01	4.858113e-02	6.276599e-01	
1  1.56779	2.917081e-01	8.142625e-02	5.787752e-01	
3  2.70956	3.373172e-01	1.337911e-01	4.808012e-01	
1  2.43445	3.276760e-01	1.534476e-01	4.707859e-01	
3  4.30323	2.807160e-01	1.456613e-01	5.255322e-01	
3  3.32158	3.065894e-01	1.679325e-01	4.773876e-01	
2  3.05632	2.818663e-01	1.247006e-01	5.453426e-01	
3  3.46451	2.395679e-01	2.050892e-02	6.918327e-01	
2  1.65206	2.837665e-01	7.819544e-02	5.899475e-01	
1  1.60072	2.940898e-01	9.030813e-02	5.675116e-01	
2  1.60112	2.918117e-01	8.768705e-02	5.724107e-01	
3  2.28483	3.231438e-01	1.469571e-01	4.818086e-01	
2  1.94959	3.163573e-01	1.246088e-01	5.109434e-01	
7  2.24473	3.269828e-01	1.300788e-01	4.948479e-01	
1  2.27825	3.239317e-01	1.458959e-01	4.820819e-01	
3  2.03613	2.940397e-01	1.164939e-01	5.413759e-01	
5  1.79216	3.114614e-01	1.069860e-01	5.334622e-01	
2  2.06354	2.750819e-01	8.280264e-02	5.940250e-01	
1  1.83668	2.914302e-01	4.977146e-02	6.107079e-01	
4  1.69627	2.875003e-01	5.257664e-02	6.118325e-01	
3  2.18703	3.227020e-01	1.073227e-01	5.218847e-01	
3  1.81741	3.112295e-01	9.695469e-02	5.437253e-01	
1  2.48915	3.332527e-01	1.378454e-01	4.808115e-01	
6  1.78314	2.998493e-01	6.728444e-02	5.847757e-01	
2  1.77044	2.898392e-01	5.094891e-02	6.111214e-01	
2  3.54597	3.542148e-01	1.643133e-01	4.333814e-01	
2  4.17415	3.211614e-01	4.330229e-02	5.874458e-01	
6  5.57459	3.464132e-01	7.227433e-02	5.332220e-01	
1  6.37066	3.626946e-01	9.772790e-02	4.914870e-01	
2  7.56618	3.458707e-01	4.187877e-02	5.641600e-01	
5  4.50639	3.139003e-01	2.435758e-02	6.136517e-01	
2  2.73684	2.928246e-01	2.338961e-02	6.356953e-01	
1  2.02567	2.732341e-01	2.379984e-02	6.548756e-01	
6  1.97071	2.656150e-01	4.560510e-02	6.406894e-01	
1  2.33155	2.635640e-01	6.353374e-02	6.248118e-01	
1  2.34087	2.820907e-01	1.070280e-01	5.627909e-01	
1  2.28582	2.570221e-01	2.356492e-02	6.713225e-01	
1  2.44339	2.559023e-01	4.108040e-02	6.549268e-01	
2  1.90058	2.990930e-01	5.953189e-02	5.932846e-01	
1  1.9328	3.155776e-01	1.017110e-01	5.346209e-01	
5  2.17812	3.242945e-01	1.350101e-01	4.926049e-01	
1  2.0492	3.159253e-01	9.254081e-02	5.434434e-01	
2  1.97919	3.188224e-01	1.171334e-01	5.159537e-01	
1  2.15645	2.920162e-01	1.179010e-01	5.419923e-01	
1  2.02953	2.714589e-01	2.307925e-02	6.573714e-01	
3  1.72871	2.784830e-01	7.178443e-02	6.016421e-01	
1  2.00908	3.150194e-01	1.316529e-01	5.052373e-01	
2  3.01782	2.874314e-01	1.335511e-01	5.309270e-01	
3  3.24508	3.061801e-01	1.657655e-01	4.799640e-01	
1  3.43318	2.883686e-01	3.072077e-03	6.604689e-01	
1  3.79271	3.032077e-01	1.827930e-02	6.304226e-01	
1  3.81184	2.944552e-01	4.764029e-03	6.526903e-01	
1  3.6838	2.769789e-01	-1.471250e-02	6.896432e-01	
1  1.67118	3.040048e-01	1.017977e-01	5.461071e-01	
1  1.80195	3.118687e-01	1.056481e-01	5.343928e-01	
1  2.49251	3.089645e-01	5.713427e-02	5.858107e-01	
4  1.80418	2.985333e-01	6.341795e-02	5.899583e-01	
5  1.8604	2.929777e-01	5.096944e-02	6.079624e-01	
2  1.65542	2.785820e-01	5.411577e-02	6.192118e-01	
4  1.61044	2.817472e-01	6.082866e-02	6.093337e-01	
2  2.7892	2.492516e-01	3.154931e-02	6.711087e-01	
3  2.88075	2.505121e-01	4.250764e-02	6.588898e-01	
1  2.81302	2.469200e-01	1.149475e-02	6.934947e-01	
2  2.46209	2.612544e-01	6.204430e-02	6.286108e-01	
2  3.32519	3.365946e-01	9.865471e-02	5.166602e-01	
1  1.75224	2.812465e-01	8.064095e-02	5.900221e-01	
8  4.14692	2.511563e-01	7.933021e-02	6.214230e-01	
2  2.64206	2.504614e-01	2.592923e-02	6.755188e-01	
1  3.81267	2.446403e-01	5.321768e-02	6.540516e-01	
1  2.0639	2.933056e-01	4.317010e-02	6.154338e-01	
7  2.10322	2.686226e-01	1.908573e-02	6.642012e-01	
1  2.33725	2.956456e-01	3.796525e-02	6.182986e-01	
1  3.65981	2.874278e-01	-2.142042e-03	6.666238e-01	
1  3.84054	3.023159e-01	1.603989e-02	6.335537e-01	
1  3.3936	3.327480e-01	8.605499e-02	5.331065e-01	
1  1.95544	2.965616e-01	5.259424e-02	6.027537e-01	
1  1.91093	3.163261e-01	1.156147e-01	5.199687e-01	
2  2.92083	3.417899e-01	1.401437e-01	4.699760e-01	
2  1.80548	3.114974e-01	1.006599e-01	5.397522e-01	
2  3.49135	3.519896e-01	1.513538e-01	4.485661e-01	
1  4.41093	3.240554e-01	4.475630e-02	5.830978e-01	
1  2.67374	3.012104e-01	3.797318e-02	6.127259e-01	
1  3.26786	3.267189e-01	7.452664e-02	5.506640e-01	
